Geography,HOUSE UNIT
0500000US49045,22585
0500000US49047,13792
0500000US49049,180088
0500000US49051,13786
0500000US49053,71482
0500000US49055,1695
0500000US49057,93165
0500000US50001,17577
0500000US50003,21189
0500000US50005,16452
0500000US50007,70460
0500000US50009,5209
0500000US50011,22706
0500000US50013,5322
0500000US50015,13817
0500000US50017,15516
0500000US50019,17726
0500000US50021,34552
0500000US50023,30894
0500000US50025,30778
0500000US50027,35016
0500000US51001,21299
0500000US51003,46235
0500000US51005,8036
0500000US51007,5626
0500000US51009,14237
0500000US51011,7362
0500000US51013,116248
0500000US51015,32733
0500000US51017,3336
0500000US51019,36930
0500000US51021,3341
0500000US51023,14959
0500000US51025,8238
0500000US51027,11558
0500000US51029,7456
0500000US51031,25997
0500000US51033,12322
0500000US51035,16738
0500000US51036,3382
0500000US51037,6351
0500000US51041,132606
0500000US51043,6394
0500000US51045,2856
0500000US51047,18959
0500000US51049,4747
0500000US51051,7579
0500000US51053,11800
0500000US51057,5876
0500000US51059,415149
0500000US51061,27084
0500000US51063,8076
0500000US51065,11048
0500000US51067,29991
0500000US51069,34817
0500000US51071,8360
0500000US51073,16713
0500000US51075,9511
0500000US51077,9262
0500000US51079,8384
0500000US51081,4192
0500000US51083,18215
0500000US51085,41879
0500000US51087,138225
0500000US51089,26193
0500000US51091,1859
0500000US51093,15866
0500000US51095,33699
0500000US51097,3508
0500000US51099,10162
0500000US51101,7107
0500000US51103,7632
0500000US51105,11800
0500000US51107,136398
0500000US51109,17626
0500000US51111,5994
0500000US51113,6112
0500000US51115,5758
0500000US51117,19019
0500000US51119,7352
0500000US51121,40674
0500000US51125,10219
0500000US51127,8694
0500000US51131,7434
0500000US51133,9321
0500000US51135,6813
0500000US51137,15254
0500000US51139,11783
0500000US51141,10227
0500000US51143,31623
0500000US51145,11091
0500000US51147,9468
0500000US51149,12545
0500000US51153,150283
0500000US51155,17289
0500000US51157,3994
0500000US51159,3967
0500000US51161,41036
0500000US51163,11508
0500000US51165,35783
0500000US51167,13527
0500000US51169,11960
0500000US51171,21263
0500000US51173,15366
0500000US51175,7648
0500000US51177,48522
0500000US51179,50272
0500000US51181,3600
0500000US51183,4801
0500000US51185,20731
0500000US51187,16481
0500000US51191,25999
0500000US51193,11013
0500000US51195,17931
0500000US51197,14402
0500000US51199,28114
0500000US51510,76361
0500000US51520,8714
0500000US51530,2866
0500000US51540,20736
0500000US51550,91707
0500000US51570,7724
0500000US51580,2987
0500000US51590,22017
0500000US51595,2569
0500000US51600,9019
0500000US51610,6080
0500000US51620,3843
0500000US51630,11887
0500000US51640,3222
0500000US51650,60145
0500000US51660,18317
0500000US51670,10354
0500000US51678,2405
0500000US51680,32533
0500000US51683,13823
0500000US51685,4874
0500000US51690,7062
0500000US51700,77851
0500000US51710,98142
0500000US51720,2105
0500000US51730,16346
0500000US51735,4817
0500000US51740,40879
0500000US51750,6522
0500000US51760,100930
0500000US51770,46991
0500000US51775,10846
0500000US51790,11847
0500000US51800,37394
0500000US51810,185735
0500000US51820,10059
0500000US51830,5271
0500000US51840,11980
0500000US53001,6684
0500000US53003,10078
0500000US53005,77486
0500000US53007,38193
0500000US53009,37367
0500000US53011,186317
0500000US53013,2174
0500000US53015,44970
0500000US53017,17234
0500000US53019,4541
0500000US53021,28618
0500000US53023,1189
0500000US53025,38083
0500000US53027,36572
0500000US53029,42270
0500000US53031,18794
0500000US53033,952344
0500000US53035,113730
0500000US53037,24226
0500000US53039,10626
0500000US53041,35426
0500000US53043,6094
0500000US53045,33784
0500000US53047,23338
0500000US53049,16312
0500000US53051,8323
0500000US53053,351346
0500000US53055,14252
0500000US53057,54317
0500000US53059,5937
0500000US53061,314090
0500000US53063,219964
0500000US53065,21954
0500000US53067,118035
0500000US53069,2223
0500000US53071,24871
0500000US53073,98000
0500000US53075,21078
0500000US53077,89354
0500000US54001,7926
0500000US54003,49466
0500000US54005,11193
0500000US54007,7438
0500000US54009,10778
0500000US54011,46340
0500000US54013,4015
0500000US54015,4642
0500000US54017,3915
0500000US54019,21470
0500000US54021,3591
0500000US54023,6725
0500000US54025,19306
0500000US54027,14047
0500000US54029,14328
0500000US54031,8351
0500000US54033,31721
0500000US54035,13397
0500000US54037,23391
0500000US54039,92339
0500000US54041,7976
0500000US54043,9978
0500000US54045,16861
0500000US54047,11182
0500000US54049,26371
0500000US54051,15750
0500000US54053,13079
0500000US54055,30007
0500000US54057,13128
0500000US54059,12879
0500000US54061,45047
0500000US54063,7628
0500000US54065,10004
0500000US54067,13140
0500000US54069,20882
0500000US54071,5233
0500000US54073,3406
0500000US54075,8914
0500000US54077,15149
0500000US54079,24262
0500000US54081,36143
0500000US54083,14271
0500000US54085,5917
0500000US54087,7438
0500000US54089,7715
0500000US54091,7513
0500000US54093,5360
0500000US54095,5043
0500000US54097,11442
0500000US54099,19378
0500000US54101,5445
0500000US54103,8193
0500000US54105,3330
0500000US54107,40288
0500000US54109,10884
0500000US55001,17809
0500000US55003,9657
0500000US55005,24230
0500000US55007,13375
0500000US55009,110414
0500000US55011,6827
0500000US55013,15680
0500000US55015,20942
0500000US55017,28626
0500000US55019,15215
0500000US55021,26878
0500000US55023,8999
0500000US55025,236202
0500000US55027,37942
0500000US55029,25024
0500000US55031,23263
0500000US55033,18571
0500000US55035,44419
0500000US55037,4854
0500000US55039,45338
0500000US55041,9238
0500000US55043,22197
0500000US55045,16097
0500000US55047,10756
0500000US55049,10944
0500000US55051,6094
0500000US55053,9964
0500000US55055,36010
0500000US55057,15228
0500000US55059,70755
0500000US55061,9442
0500000US55063,50680
0500000US55065,7325
0500000US55067,12614
0500000US55069,17224
0500000US55071,37538
0500000US55073,59633
0500000US55075,30910
0500000US55077,10001
0500000US55078,2372
0500000US55079,419310
0500000US55081,20000
0500000US55083,24344
0500000US55085,31240
0500000US55087,77529
0500000US55089,37723
0500000US55091,3691
0500000US55093,16742
0500000US55095,24788
0500000US55097,31147
0500000US55099,11228
0500000US55101,82977
0500000US55103,8998
0500000US55105,69278
0500000US55107,9231
0500000US55109,36326
0500000US55111,30525
0500000US55113,16503
0500000US55115,20957
0500000US55117,51249
0500000US55119,10755
0500000US55121,13219
0500000US55123,14173
0500000US55125,26150
0500000US55127,52595
0500000US55129,13359
0500000US55131,57155
0500000US55133,166703
0500000US55135,25840
0500000US55137,15152
0500000US55139,76023
0500000US55141,35247
0500000US56001,19414
0500000US56003,5468
0500000US56005,20339
0500000US56007,8809
0500000US56009,6691
0500000US56011,3662
0500000US56013,18029
0500000US56015,6028
0500000US56017,2641
0500000US56019,4645
0500000US56021,43841
0500000US56023,9551
0500000US56025,37160
0500000US56027,1306
0500000US56029,14569
0500000US56031,4869
0500000US56033,15053
0500000US56035,6054
0500000US56037,19842
0500000US56039,14015
0500000US56041,9077
0500000US56043,3861
0500000US56045,3571
0500000US72001,7587
0500000US72003,17674
0500000US72005,27323
0500000US72007,10626
0500000US72009,10004
0500000US72011,12493
0500000US72013,41200
0500000US72015,8274
0500000US72017,10219
0500000US72019,10802
0500000US72021,82746
0500000US72023,29273
0500000US72025,57533
0500000US72027,14040
0500000US72029,17556
0500000US72031,76457
0500000US72033,10857
0500000US72035,19846
0500000US72037,7436
0500000US72039,7321
0500000US72041,15893
0500000US72043,16170
0500000US72045,7099
0500000US72047,12921
0500000US72049,1493
0500000US72051,15862
0500000US72053,18438
0500000US72054,4957
0500000US72055,9379
0500000US72057,18153
0500000US72059,8262
0500000US72061,40254
0500000US72063,17159
0500000US72065,17169
0500000US72067,7626
0500000US72069,26450
0500000US72071,20357
0500000US72073,6204
0500000US72075,18719
0500000US72077,15777
0500000US72079,12188
0500000US72081,12320
0500000US72083,3920
0500000US72085,15134
0500000US72087,11582
0500000US72089,10381
0500000US72091,18526
0500000US72093,2602
0500000US72095,5162
0500000US72097,40894
0500000US72099,16251
0500000US72101,11894
0500000US72103,11321
0500000US72105,10322
0500000US72107,8920
0500000US72109,8595
0500000US72111,8658
0500000US72113,65816
0500000US72115,10413
0500000US72117,9399
0500000US72119,22904
0500000US72121,10823
0500000US72123,13229
0500000US72125,15673
0500000US72127,190822
0500000US72129,16176
0500000US72131,18225
0500000US72133,9219
0500000US72135,26384
0500000US72137,34916
0500000US72139,29080
0500000US72141,13375
0500000US72143,16003
0500000US72145,24677
0500000US72147,4940
0500000US72149,9303
0500000US72151,14648
0500000US72153,17672
